FID,Name,ID,State,Network,County,Elevation_,Latitude,Longitude,HUC,Date_of_Da,Date_Repor,Value_inch,Percent_NR,Percent__1,Percent_of,Percent__2,Percent__3,Percent__4,Percent__5,Percent__6,Percent__7,POR_Median,Percentile,Maximum_Ra,Minimum_Ra,Records_PO,NRCS_1991_,NRCS_19911,POR_Averag,POR_Medi_1,Minimum_PO,Maximum_PO,Year_of_Mi,Year_of_Ma,Number_of_
263,Echo Peak,463	,California,SNOTEL,El Dorado,7653,38.848999999999997,-120.079499999999996,160501010303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,90,5,1,Lowest,1.500000000000000,0.000000000000000,1.700000000000000,0,0,28.300000000000001,"2020, 2021, 2022, more",1995,42
264,Eilertson Meadows,464	,Oregon,SNOTEL,Baker,5510,44.868870000000001,-118.113870000000006,170502030404	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
265,El Diente Peak,465	,Colorado,SNOTEL,Dolores,10217,37.786070000000002,-108.022350000000003,140300020202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,1,1,1,1,0.100000000000000,100,1,36,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,36
266,Elbow Lake,910	,Washington,SNOTEL,Whatcom,3040,48.690919999999998,-121.908929999999998,171100040401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,85,5,1,Lowest,2.000000000000000,0.000000000000000,1.900000000000000,0,0,20.399999999999999,"2020, 2021, 2022, more",1999,27
267,Elk Butte,466	,Idaho,SNOTEL,Clearwater,5690,46.839979999999997,-116.122330000000005,170603080701	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,4,0,5,0,0,0,0,0,0,0.100000000000000,82,8,33, ,2.400000000000000,0.000000000000000,2.200000000000000,0,0,26.500000000000000,"2019, 2020, 2021, more",2011,40
268,Elk Cabin,921	,New Mexico,SNOTEL,Santa Fe,8239,35.707299999999996,-105.805840000000003,130202010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",26
269,Elk Peak,1106	,Montana,SNOTEL,Meagher,7600,46.484499999999997,-110.712500000000006,100402010203	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,85,3,1,Lowest,0.000000000000000,0.000000000000000,1.400000000000000,0,0,18.100000000000001,"2020, 2021, 2022, more",2011,14
270,Elk River,467	,Colorado,SNOTEL,Routt,8739,40.847580000000001,-106.968609999999998,140500010206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
271,Elkhart Park G.S.,468	,Wyoming,SNOTEL,Sublette,9400,43.006570000000004,-109.758930000000007,140401020103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,1,1,1,1,0.100000000000000,98,2,41,2nd Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2014,42
272,Elkhead Divide,1252	,Colorado,SNOTEL,Routt,8800,40.796370000000003,-107.101129999999998,140500010601	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",5
273,Elliot Ridge,1120	,Colorado,SNOTEL,Summit,10549,39.863799999999998,-106.424729999999997,140100020602	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,0,0,0,0,0,0.100000000000000,100,1,12,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more","2011, 2022",13
274,Emery Creek,469	,Montana,SNOTEL,Flathead,4350,48.434120000000000,-113.937250000000006,170102090703	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",46
275,Emigrant Springs,470	,Oregon,SNOTEL,Umatilla,3800,45.558079999999997,-118.453829999999996,170701030501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,2,1,2,1,2,0.100000000000000,100,1,42,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,42
276,Emigrant Summit,471	,Idaho,SNOTEL,Bear Lake,7390,42.360550000000003,-111.560850000000002,160102020206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,92,4,1,Lowest,0.300000000000000,0.000000000000000,0.300000000000000,0,0,9.800000000000001,"2020, 2021, 2022, more",2011,40
277,Evening Star,472	,Wyoming,SNOTEL,Park,9200,44.652580000000000,-109.784220000000005,100700060301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",12.000000000000000,171,308,158,273,39,39,41,40,43,7.600000000000000,74,11,29, ,7.000000000000000,3.900000000000000,7.600000000000000,4,0,31.300000000000001,"2015, 2016, 2021, more",2011,40
278,Exit Glacier,1092	,Alaska,SNOTEL,Kenai Peninsula,400,60.190330000000003,-149.621170000000006,190202020508	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.300000000000000,0,0,0,0,2,0,0,2,2,0.300000000000000,100,1,11,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.300000000000000,"2019, 2020, 2021, more",2022,11
279,Fallen Leaf,473	,California,SNOTEL,El Dorado,6242,38.934030000000000,-120.054500000000004,160501010401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
280,Farewell Gap,FRW	,California,Cooperator Snow Sensors,Tulare,9500,36.411999999999999,-118.582999999999998,180300070202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,1.000000000000000,0,0,6.700000000000000,"2007, 2008, 2009, more",2005,9
281,Farmington,474	,Utah,SNOTEL,Davis,7902,40.974620000000002,-111.809749999999994,160201020502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.600000000000000,46,0,55,0,2,2,2,2,2,0.600000000000000,91,5,40, ,1.300000000000000,0.000000000000000,1.100000000000000,0,0,35.700000000000003,"2019, 2020, 2021, more",2011,44
282,Farmington Lower,1054	,Utah,SNOTEL,Davis,6779,40.991999999999997,-111.817019999999999,160201020502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",19
283,Farnsworth Lake,475	,Utah,SNOTEL,Sevier,9623,38.772460000000002,-111.676620000000000,160300030405	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",1.000000000000000,143,0,200,0,5,5,5,4,5,1.000000000000000,93,4,39, ,0.700000000000000,0.000000000000000,0.500000000000000,0,0,12.300000000000001,"2018, 2020, 2021, more",1995,42
284,Fawn Creek,476	,Nevada,SNOTEL,Elko,7031,41.820979999999999,-116.101529999999997,170501040304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,1,1,1,1,0.200000000000000,100,1,42,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,42
285,Fielding Lake,1268	,Alaska,SNOTEL,Valdez-Cordova,3000,63.202669999999998,-145.630500000000012,190803040302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",8
286,Fish Ck,1305	,Idaho,SNOTEL,Blaine,6330,43.555419999999998,-113.719239999999999,170402210401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000, , ,0
287,Fish Creek,477	,Oregon,SNOTEL,Harney,7660,42.709919999999997,-118.632099999999994,171200030107	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,83,8,1,Lowest,2.500000000000000,0.000000000000000,2.700000000000000,0,0,29.300000000000001,"2020, 2021, 2022, more",2011,43
288,Fish Lake,478	,Washington,SNOTEL,Kittitas,3430,47.535649999999997,-121.085530000000006,170300010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,97,2,1,Lowest,0.400000000000000,0.000000000000000,0.300000000000000,0,0,10.900000000000000,"2020, 2021, 2022, more",1999,39
289,Fish Lake Utah,1149	,Utah,SNOTEL,Sevier,8798,38.504550000000002,-111.766930000000002,140700030108	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.500000000000000,0,0,0,0,5,5,5,5,6,0.500000000000000,100,1,12,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.500000000000000,"2019, 2020, 2021, more",2022,12
290,Fish Lk.,479	,Oregon,SNOTEL,Jackson,4660,42.380099999999999,-122.349429999999998,171003070801	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
291,Fisher Creek,480	,Montana,SNOTEL,Park,9100,45.062350000000002,-109.944879999999998,100700060202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",21.399999999999999,147,145,137,143,60,55,58,54,57,6.400000000000000,65,20,37, ,14.600000000000000,14.800000000000001,15.600000000000000,15,0,46.000000000000000,"2015, 2016, 2021, more",2011,56
292,Five Points Lake,481	,Utah,SNOTEL,Duchesne,10943,40.717849999999999,-110.467209999999994,140600030701	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",1.100000000000000,46,0,52,0,8,5,6,6,6,1.100000000000000,83,8,35, ,2.400000000000000,0.000000000000000,2.100000000000000,0,0,28.800000000000001,"2018, 2020, 2021, more",1995,42
293,Flattop Mtn.,482	,Montana,SNOTEL,Flathead,6300,48.802250000000001,-113.857129999999998,170102070501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",35.399999999999999,169,213,170,201,69,73,75,73,75,17.800000000000001,71,16,38, ,20.899999999999999,16.600000000000001,20.800000000000001,18,0,48.899999999999999,"1988, 1992, 2015, more",2011,53
294,Floe Lake,2C14P	,British Columbia,Cooperator Snow Sensors, ,6923,51.049999999999997,-116.133330000000001,170101070000	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",21.800000000000001,208,212,200,212,53,67,62,66,63,11.500000000000000,85,5,23, ,10.500000000000000,10.300000000000001,10.900000000000000,10,0,28.199999999999999,"2015, 2016, 2019, more",2012,27
295,Flower Mountain,1285	,Alaska,SNOTEL,Haines,2510,59.396169999999998,-136.281229999999994,190103031206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",8.000000000000000,0,0,157,0,25,0,0,31,34,8.000000000000000,75,2,4,2nd Highest,0.000000000000000,0.000000000000000,5.100000000000000,0,0,17.399999999999999,"2018, 2019, 2020",2021,5
296,Fool Creek,1186	,Colorado,SNOTEL,Grand,11156,39.868659999999998,-105.867649999999998,140100010203	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,8,0,0,0,0,0,0,0.100000000000000,70,4,8, ,0.000000000000000,0.000000000000000,1.200000000000000,0,0,10.600000000000000,"2018, 2020, 2021, more",2019,11
297,Forestdale Creek,1049	,California,SNOTEL,Alpine,8017,38.682450000000003,-119.959699999999998,160502010301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,78,5,1,Lowest,2.500000000000000,0.000000000000000,2.200000000000000,0,0,27.000000000000000,"2020, 2021, 2022, more",2011,19
298,Forni Ridge,FRN	,California,Cooperator Snow Sensors,El Dorado,7600,38.805000000000000,-120.212999999999994,180201290302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,85,4,1,Lowest,2.200000000000000,0.000000000000000,3.400000000000000,0,0,30.899999999999999,"2020, 2021, 2022, more",1983,21
299,Fort Valley,1121	,Arizona,SNOTEL,Coconino,7371,35.267730000000000,-111.744789999999995,150200150102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",13
300,Four Trees,FOR	,California,Cooperator Snow Sensors,Plumas,5150,39.813000000000002,-121.320999999999998,180201210801	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",30
301,Fourmile Lake,483	,Oregon,SNOTEL,Klamath,5970,42.439329999999998,-122.228800000000007,180102030202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,95,3,1,Lowest,0.100000000000000,0.000000000000000,0.100000000000000,0,0,2.800000000000000,"2020, 2021, 2022, more",2011,43
302,Franklin Basin,484	,Idaho,SNOTEL,Franklin,8140,42.050500000000000,-111.601200000000006,160102020501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.500000000000000,62,0,83,0,2,2,2,2,2,0.500000000000000,95,3,41, ,0.800000000000000,0.000000000000000,0.600000000000000,0,0,24.800000000000001,"2019, 2020, 2021, more",2011,43
303,Fredonyer Peak,1277	,California,SNOTEL,Lassen,7208,40.687989999999999,-120.608050000000006,180800030304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",6
304,Fremont Pass,485	,Colorado,SNOTEL,Summit,11326,39.380139999999997,-106.197839999999999,140100020301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,3.100000000000000,0.600000000000000,3.800000000000000,0,0,23.100000000000001,"2016, 2018, 2021, more",1984,41
305,Frisco Divide,486	,New Mexico,SNOTEL,Catron,8013,33.736870000000003,-108.943269999999998,150400040303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
306,Frohner Meadow,487	,Montana,SNOTEL,Jefferson,6480,46.435450000000003,-112.192769999999996,100301011305	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2020, 2021, 2022, more",1993,50
307,Frostbite Bottom,641	,Alaska,SNOTEL,Matanuska-Susitna,2700,61.747219999999999,-149.268799999999999,190205051202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,0,0,0,0,0,0.100000000000000,100,1,3,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2020, 2021",2022,3
308,Fry,488	,Arizona,SNOTEL,Coconino,7236,35.073560000000001,-111.844769999999997,150602020501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
309,Fry Canyon,1262	,Nevada,SNOTEL,Elko,6798,41.570219999999999,-115.936449999999994,160401020101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",7
310,GBRC HQ,1221	,Utah,SNOTEL,Sanpete,8801,39.320189999999997,-111.488270000000000,160300040307	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",10
311,GBRC Meadows,1222	,Utah,SNOTEL,Sanpete,9858,39.302289999999999,-111.453829999999996,160300040307	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,89,2,1,Lowest,0.000000000000000,0.000000000000000,0.700000000000000,0,0,6.800000000000000,"2020, 2021, 2022, more",2019,10
312,Galena,489	,Idaho,SNOTEL,Blaine,7470,43.877220000000001,-114.672499999999999,170402190101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,97,2,1,Lowest,0.100000000000000,0.000000000000000,0.000000000000000,0,0,2.000000000000000,"2020, 2021, 2022, more",1995,40
313,Galena AK,429	,Alaska,SNOTEL,Yukon-Koyukuk,410,64.696619999999996,-156.714969999999994,190902051104	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",4
314,Galena Summit,490	,Idaho,SNOTEL,Blaine,8780,43.874969999999998,-114.713629999999995,170402190101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.300000000000000,43,0,38,0,1,1,1,1,1,0.300000000000000,87,6,35, ,0.700000000000000,0.000000000000000,0.800000000000000,0,0,12.199999999999999,"2019, 2020, 2021, more",1995,40
315,Gallegos Peak,491	,New Mexico,SNOTEL,Taos,9480,36.194180000000003,-105.557419999999993,130201010502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
316,Garden City Summit,1114	,Utah,SNOTEL,Cache,7705,41.921500000000002,-111.469300000000004,160102010106	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,1,1,1,1,0.100000000000000,100,1,13,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,13
317,Gardner Peak,1066	,Utah,SNOTEL,Washington,8322,37.400829999999999,-113.459879999999998,150100080701	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.700000000000000,0,0,0,0,7,5,5,5,5,0.700000000000000,100,1,18,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.700000000000000,"2019, 2020, 2021, more",2022,18
318,Garfield R.S.,492	,Idaho,SNOTEL,Blaine,6560,43.610399999999998,-113.930800000000005,170402210301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
319,Garita Peak,1173	,New Mexico,SNOTEL,Rio Arriba,10115,36.004689999999997,-106.548050000000003,130202020201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",6
320,Garver Creek,918	,Montana,SNOTEL,Lincoln,4250,48.975230000000003,-115.819149999999993,170101030202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",54
321,Gem Pass,GEM	,California,Cooperator Snow Sensors,Mono,10750,37.780000000000001,-119.170000000000002,180901010301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,8.300000000000001,0.000000000000000,7.800000000000000,0,0,70.599999999999994,"2014, 2016, 2020, more",1995,28
